Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
CVS Health,North America,US,Consulting,Business & Personal Services,320300,90,416,197,2018,1771,52
CVS Health,Europe,Netherlands,Consulting,Business & Personal Services,454500,95,437,240,2019,4765,38
CVS Health,Europe,Norway,Consulting,Business & Personal Services,379900,90,132,251,2020,1023,59
CVS Health,North America,Canada,Consulting,Broadcasting & Cable,499700,82,95,38,2015,3230,64
CVS Health,APAC,China,Consulting,Broadcasting & Cable,281600,77,243,104,2016,4345,59
CVS Health,Europe,Switzerland,Consulting,Broadcasting & Cable,122200,94,380,292,2017,1949,56
CVS Health,APAC,UAE,Consulting,Broadcasting & Cable,245000,71,158,276,2018,4696,51
CVS Health,Europe,Switzerland,Consulting,Broadcasting & Cable,485800,94,266,37,2019,8240,50
CVS Health,APAC,Indonesia,Consulting,Broadcasting & Cable,406400,82,477,282,2020,6801,29
UnitedHealth Group,APAC,Australia,Hardware Solutions,Telecommunications services,285100,91,150,40,2015,6407,66
UnitedHealth Group,APAC,China,Hardware Solutions,Telecommunications services,354600,82,189,181,2016,9173,45
UnitedHealth Group,North America,Canada,Hardware Solutions,Telecommunications services,144600,85,310,97,2017,6650,59
UnitedHealth Group,APAC,UAE,Hardware Solutions,Telecommunications services,156800,76,237,139,2018,6829,57
UnitedHealth Group,APAC,Indonesia,Hardware Solutions,Telecommunications services,204100,72,359,227,2019,7716,41
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Telecommunications services,108000,74,461,40,2020,8999,51
UnitedHealth Group,APAC,Taiwan,Hardware Solutions,Software & Programming,155700,76,209,238,2015,6522,52
UnitedHealth Group,APAC,Singapore,Hardware Solutions,Software & Programming,451700,83,420,236,2016,3533,39
UnitedHealth Group,APAC,Australia,Hardware Solutions,Software & Programming,356500,82,217,83,2017,2777,63
UnitedHealth Group,North America,Canada,Hardware Solutions,Software & Programming,173300,81,187,249,2018,7199,51
UnitedHealth Group,APAC,China,Hardware Solutions,Software & Programming,377700,85,230,98,2019,2667,61
UnitedHealth Group,Europe,Netherlands,Hardware Solutions,Software & Programming,457600,91,98,266,2020,4075,51
UnitedHealth Group,Europe,Netherlands,Hardware Solutions,Semiconductors,216600,83,229,202,2015,7558,51
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Semiconductors,339100,88,383,123,2016,9823,41
UnitedHealth Group,Europe,Norway,Hardware Solutions,Semiconductors,198400,91,445,32,2017,4666,61
UnitedHealth Group,North America,Canada,Hardware Solutions,Semiconductors,210600,73,283,235,2018,7893,44
UnitedHealth Group,APAC,UAE,Hardware Solutions,Semiconductors,485600,89,273,294,2019,7959,32
UnitedHealth Group,APAC,UAE,Hardware Solutions,Semiconductors,103200,87,199,285,2020,7367,52
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Recreational Products,325600,80,303,125,2015,8550,46
UnitedHealth Group,APAC,South Korea,Hardware Solutions,Recreational Products,166700,80,169,119,2016,6725,62
UnitedHealth Group,APAC,India,Hardware Solutions,Recreational Products,271600,81,466,202,2017,4200,45
UnitedHealth Group,Europe,Norway,Hardware Solutions,Recreational Products,191700,85,183,104,2018,9612,56
UnitedHealth Group,Europe,Switzerland,Hardware Solutions,Recreational Products,397900,86,98,147,2019,2860,63
UnitedHealth Group,Europe,Germany,Hardware Solutions,Recreational Products,454100,90,95,158,2020,3425,59
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Internet & Catalog Retail,265100,86,360,55,2015,7244,54
UnitedHealth Group,APAC,Japan,Hardware Solutions,Internet & Catalog Retail,316700,92,195,233,2016,2215,59
UnitedHealth Group,APAC,UAE,Hardware Solutions,Internet & Catalog Retail,241800,72,227,280,2017,5264,47
UnitedHealth Group,APAC,South Korea,Hardware Solutions,Internet & Catalog Retail,335600,91,364,282,2018,6404,39
UnitedHealth Group,Europe,France,Hardware Solutions,Internet & Catalog Retail,310300,73,135,49,2019,6981,60
UnitedHealth Group,APAC,Indonesia,Hardware Solutions,Internet & Catalog Retail,257300,85,275,161,2020,1024,63
UnitedHealth Group,Europe,Switzerland,Hardware Solutions,Health Care Equipment & Svcs,453500,76,253,65,2015,3085,57
UnitedHealth Group,Europe,Norway,Hardware Solutions,Health Care Equipment & Svcs,357500,80,160,243,2016,6985,46
UnitedHealth Group,APAC,Indonesia,Hardware Solutions,Health Care Equipment & Svcs,233800,73,464,185,2017,9323,36
UnitedHealth Group,APAC,Indonesia,Hardware Solutions,Health Care Equipment & Svcs,179800,71,232,104,2018,5435,60
UnitedHealth Group,Europe,Switzerland,Hardware Solutions,Health Care Equipment & Svcs,362600,91,191,136,2019,4613,58
UnitedHealth Group,Europe,Germany,Hardware Solutions,Health Care Equipment & Svcs,127500,79,127,139,2020,6111,65
UnitedHealth Group,APAC,UAE,Hardware Solutions,Electronics,420700,71,103,258,2015,5956,45
UnitedHealth Group,Europe,Netherlands,Hardware Solutions,Electronics,478800,71,273,70,2016,7678,44
UnitedHealth Group,North America,Canada,Hardware Solutions,Electronics,390200,86,344,170,2017,5952,45
UnitedHealth Group,Europe,Switzerland,Hardware Solutions,Electronics,399200,82,287,164,2018,3475,51
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Electronics,455400,72,375,155,2019,1032,49
UnitedHealth Group,APAC,India,Hardware Solutions,Electronics,230700,93,358,63,2020,8405,54
UnitedHealth Group,Europe,Germany,Hardware Solutions,Electrical Equipment,373700,70,356,37,2015,5093,52
UnitedHealth Group,Europe,Norway,Hardware Solutions,Electrical Equipment,432300,73,96,218,2016,2179,55
UnitedHealth Group,APAC,China,Hardware Solutions,Electrical Equipment,104800,90,132,224,2017,5621,63
UnitedHealth Group,APAC,Japan,Hardware Solutions,Electrical Equipment,349900,73,419,211,2018,3268,43
UnitedHealth Group,Europe,Germany,Hardware Solutions,Electrical Equipment,141900,78,417,105,2019,6545,53
UnitedHealth Group,Europe,France,Hardware Solutions,Electrical Equipment,357100,71,391,242,2020,2016,44
UnitedHealth Group,APAC,South Korea,Hardware Solutions,Consumer Financial Services,318700,77,318,155,2015,8565,43
UnitedHealth Group,APAC,Australia,Hardware Solutions,Consumer Financial Services,373600,72,136,147,2016,5382,54
UnitedHealth Group,Europe,Switzerland,Hardware Solutions,Consumer Financial Services,164600,80,332,182,2017,6725,51
UnitedHealth Group,APAC,Singapore,Hardware Solutions,Consumer Financial Services,320500,87,183,260,2018,9179,42
UnitedHealth Group,APAC,China,Hardware Solutions,Consumer Financial Services,147400,90,182,50,2019,5409,71
UnitedHealth Group,APAC,Japan,Hardware Solutions,Consumer Financial Services,430200,73,154,205,2020,6486,45
UnitedHealth Group,Europe,Germany,Hardware Solutions,Computer Services,302600,71,474,53,2015,8035,43
UnitedHealth Group,APAC,Singapore,Hardware Solutions,Computer Services,445500,84,398,139,2016,7150,40
UnitedHealth Group,APAC,Australia,Hardware Solutions,Computer Services,399500,80,287,203,2017,8076,39
UnitedHealth Group,Europe,France,Hardware Solutions,Computer Services,163800,74,98,201,2018,3082,65
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Computer Services,294000,78,149,136,2019,7822,54
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Computer Services,288900,73,345,257,2020,8506,35
UnitedHealth Group,Europe,Netherlands,Hardware Solutions,Computer Hardware,221000,78,374,76,2015,7428,52
UnitedHealth Group,North America,Canada,Hardware Solutions,Computer Hardware,460000,82,220,31,2016,2241,63
UnitedHealth Group,Europe,France,Hardware Solutions,Computer Hardware,475900,94,174,159,2017,7575,48
UnitedHealth Group,APAC,Japan,Hardware Solutions,Computer Hardware,407200,94,154,272,2018,9300,40
UnitedHealth Group,Europe,Norway,Hardware Solutions,Computer Hardware,286200,76,281,54,2019,4190,61
UnitedHealth Group,North America,Canada,Hardware Solutions,Computer Hardware,383500,90,203,245,2020,8677,41
UnitedHealth Group,Europe,Switzerland,Hardware Solutions,Communications Equipment,156100,90,239,129,2015,4775,65
UnitedHealth Group,North America,US,Hardware Solutions,Communications Equipment,180300,73,204,39,2016,3189,71
UnitedHealth Group,APAC,Singapore,Hardware Solutions,Communications Equipment,480200,84,293,95,2017,2672,55
UnitedHealth Group,APAC,UAE,Hardware Solutions,Communications Equipment,363600,94,266,67,2018,3343,63
UnitedHealth Group,APAC,Singapore,Hardware Solutions,Communications Equipment,397300,80,375,247,2019,7562,34
UnitedHealth Group,North America,Canada,Hardware Solutions,Communications Equipment,121000,78,106,284,2020,7678,53
UnitedHealth Group,APAC,Taiwan,Hardware Solutions,Business & Personal Services,213700,79,271,207,2015,5724,52
UnitedHealth Group,APAC,Saudi Arabia,Hardware Solutions,Business & Personal Services,279900,84,160,280,2016,5754,50
UnitedHealth Group,APAC,South Korea,Hardware Solutions,Business & Personal Services,322900,84,91,56,2017,3806,70
UnitedHealth Group,Europe,Netherlands,Hardware Solutions,Business & Personal Services,280200,94,468,287,2018,5174,40
UnitedHealth Group,Europe,Norway,Hardware Solutions,Business & Personal Services,211500,73,416,286,2019,5344,40
UnitedHealth Group,APAC,Indonesia,Hardware Solutions,Business & Personal Services,191000,77,415,207,2020,9108,39
UnitedHealth Group,Europe,Germany,Hardware Solutions,Broadcasting & Cable,212400,86,444,264,2015,5318,43
UnitedHealth Group,North America,US,Hardware Solutions,Broadcasting & Cable,429500,87,220,244,2016,9081,38
UnitedHealth Group,APAC,South Korea,Hardware Solutions,Broadcasting & Cable,477500,89,244,287,2017,1229,48
UnitedHealth Group,APAC,UAE,Hardware Solutions,Broadcasting & Cable,375100,73,160,111,2018,4386,58
UnitedHealth Group,APAC,Taiwan,Hardware Solutions,Broadcasting & Cable,250100,76,293,167,2019,3801,55
UnitedHealth Group,Europe,Norway,Hardware Solutions,Broadcasting & Cable,250800,85,210,116,2020,2750,66
Exxon Mobil,APAC,Australia,HR,Telecommunications services,333600,84,248,79,2015,3051,63
Exxon Mobil,APAC,India,HR,Telecommunications services,143000,95,426,50,2016,9723,54
Exxon Mobil,Europe,France,HR,Telecommunications services,305300,93,335,273,2017,8978,37
Exxon Mobil,APAC,Australia,HR,Telecommunications services,330400,95,112,101,2018,9086,57
Exxon Mobil,Europe,Norway,HR,Telecommunications services,428300,77,423,246,2019,9539,26
Exxon Mobil,APAC,India,HR,Telecommunications services,345500,95,249,69,2020,5158,61
Exxon Mobil,Europe,Netherlands,HR,Software & Programming,232600,87,382,228,2015,2489,53
Exxon Mobil,Europe,Norway,HR,Software & Programming,431400,70,440,113,2016,9103,33
Exxon Mobil,Europe,Norway,HR,Software & Programming,317000,90,122,240,2017,4138,57
Exxon Mobil,Europe,Germany,HR,Software & Programming,252400,94,318,190,2018,8605,47
Exxon Mobil,APAC,Japan,HR,Software & Programming,280000,76,180,241,2019,2853,56
Exxon Mobil,Europe,Netherlands,HR,Software & Programming,201000,91,470,190,2020,8344,42
Exxon Mobil,Europe,France,HR,Semiconductors,205200,88,257,70,2015,7912,59
Exxon Mobil,APAC,Taiwan,HR,Semiconductors,120800,85,160,205,2016,2648,67
Exxon Mobil,Europe,France,HR,Semiconductors,417400,95,347,137,2017,3938,52
Exxon Mobil,APAC,Singapore,HR,Semiconductors,271200,90,296,229,2018,5284,50
Exxon Mobil,APAC,Australia,HR,Semiconductors,125700,82,470,248,2019,6695,43
Exxon Mobil,APAC,China,HR,Semiconductors,310100,78,462,99,2020,6566,45
Exxon Mobil,APAC,Japan,HR,Recreational Products,450700,89,350,126,2015,9720,38
Exxon Mobil,APAC,South Korea,HR,Recreational Products,251200,87,160,210,2016,3159,61
Exxon Mobil,APAC,UAE,HR,Recreational Products,372600,82,341,172,2017,3316,50
Exxon Mobil,APAC,South Korea,HR,Recreational Products,194100,93,356,275,2018,7814,43
Exxon Mobil,APAC,Taiwan,HR,Recreational Products,134100,89,478,47,2019,8089,54
Exxon Mobil,APAC,UAE,HR,Recreational Products,273500,85,302,254,2020,4117,49
Exxon Mobil,APAC,South Korea,HR,Internet & Catalog Retail,215600,95,316,145,2015,9989,49
Exxon Mobil,Europe,Germany,HR,Internet & Catalog Retail,183600,83,474,256,2016,5697,42
Exxon Mobil,APAC,China,HR,Internet & Catalog Retail,375300,91,111,217,2017,5679,54
Exxon Mobil,APAC,Taiwan,HR,Internet & Catalog Retail,420600,85,227,138,2018,3001,56
Exxon Mobil,Europe,France,HR,Internet & Catalog Retail,110200,73,302,250,2019,2064,58
Exxon Mobil,APAC,China,HR,Internet & Catalog Retail,129800,73,243,51,2020,4238,68
Exxon Mobil,North America,US,HR,Health Care Equipment & Svcs,273400,71,323,106,2015,6751,50
Exxon Mobil,APAC,India,HR,Health Care Equipment & Svcs,453000,94,462,282,2016,8647,26
Exxon Mobil,Europe,France,HR,Health Care Equipment & Svcs,475900,75,227,206,2017,9149,35
Exxon Mobil,APAC,Saudi Arabia,HR,Health Care Equipment & Svcs,399300,93,357,172,2018,4319,49
Exxon Mobil,APAC,Singapore,HR,Health Care Equipment & Svcs,347700,93,469,114,2019,6092,46
Exxon Mobil,North America,Canada,HR,Health Care Equipment & Svcs,498500,74,463,193,2020,8557,26
Exxon Mobil,Europe,Netherlands,HR,Electronics,314300,94,423,295,2015,9419,31
Exxon Mobil,APAC,South Korea,HR,Electronics,108400,90,115,30,2016,6463,75
Exxon Mobil,APAC,Saudi Arabia,HR,Electronics,202000,78,444,215,2017,1398,53
Exxon Mobil,APAC,Japan,HR,Electronics,427000,82,413,197,2018,4559,41
Exxon Mobil,Europe,Netherlands,HR,Electronics,285600,70,303,256,2019,2768,48
Exxon Mobil,North America,Canada,HR,Electronics,121500,86,306,36,2020,7928,62
Exxon Mobil,APAC,China,HR,Electrical Equipment,111500,86,437,56,2015,8364,55
Exxon Mobil,APAC,Taiwan,HR,Electrical Equipment,102300,80,462,269,2016,8060,39
Exxon Mobil,Europe,France,HR,Electrical Equipment,355800,91,191,271,2017,8770,41
Exxon Mobil,Europe,Germany,HR,Electrical Equipment,215000,86,470,187,2018,9816,38
Exxon Mobil,APAC,China,HR,Electrical Equipment,337600,93,173,221,2019,3608,57
Exxon Mobil,APAC,Australia,HR,Electrical Equipment,432600,74,205,202,2020,3525,49
Exxon Mobil,North America,US,HR,Consumer Financial Services,208200,81,237,291,2015,7607,44
Exxon Mobil,Europe,Netherlands,HR,Consumer Financial Services,253900,75,129,118,2016,8118,56
Exxon Mobil,APAC,Indonesia,HR,Consumer Financial Services,205900,83,350,121,2017,4952,57
Exxon Mobil,North America,US,HR,Consumer Financial Services,450600,90,327,247,2018,3309,44
Exxon Mobil,Europe,Norway,HR,Consumer Financial Services,249800,76,252,202,2019,9757,43
Exxon Mobil,Europe,Germany,HR,Consumer Financial Services,238200,83,260,249,2020,2441,56
Exxon Mobil,APAC,Japan,HR,Computer Services,222000,79,96,203,2015,7960,54
Exxon Mobil,APAC,China,HR,Computer Services,110200,81,449,86,2016,8183,52
Exxon Mobil,APAC,Singapore,HR,Computer Services,473700,78,122,225,2017,7601,42
Exxon Mobil,APAC,Taiwan,HR,Computer Services,459200,87,390,77,2018,9316,40
Exxon Mobil,Europe,Norway,HR,Computer Services,339800,89,372,184,2019,5421,47
Exxon Mobil,Europe,Switzerland,HR,Computer Services,148500,75,207,227,2020,4051,58
Exxon Mobil,Europe,Germany,HR,Computer Hardware,187900,85,167,243,2015,9713,48
Exxon Mobil,APAC,UAE,HR,Computer Hardware,156100,87,334,264,2016,3389,54
Exxon Mobil,Europe,Norway,HR,Computer Hardware,384800,83,125,48,2017,1818,70
Exxon Mobil,Europe,Norway,HR,Computer Hardware,127900,87,355,218,2018,4708,54
Exxon Mobil,APAC,UAE,HR,Computer Hardware,418000,87,310,179,2019,6840,43
Exxon Mobil,Europe,Norway,HR,Computer Hardware,198700,86,472,97,2020,4819,54
Exxon Mobil,APAC,South Korea,HR,Communications Equipment,485100,86,304,65,2015,3129,55
Exxon Mobil,APAC,Saudi Arabia,HR,Communications Equipment,239100,71,173,83,2016,4092,64
Exxon Mobil,North America,Canada,HR,Communications Equipment,244800,87,325,283,2017,1938,52
Exxon Mobil,APAC,India,HR,Communications Equipment,479100,75,131,175,2018,4170,51
Exxon Mobil,Europe,Switzerland,HR,Communications Equipment,367800,71,477,121,2019,5434,41
Exxon Mobil,APAC,Singapore,HR,Communications Equipment,186600,80,315,202,2020,7314,48
Exxon Mobil,North America,Canada,HR,Business & Personal Services,499100,89,265,88,2015,9562,43
Exxon Mobil,APAC,UAE,HR,Business & Personal Services,195200,95,468,162,2016,1900,58
Exxon Mobil,Europe,Netherlands,HR,Business & Personal Services,256100,77,222,276,2017,8926,40
Exxon Mobil,APAC,Taiwan,HR,Business & Personal Services,349600,88,317,299,2018,3098,45
Exxon Mobil,APAC,India,HR,Business & Personal Services,132600,72,444,151,2019,1150,59
Exxon Mobil,Europe,Germany,HR,Business & Personal Services,152600,85,170,284,2020,6679,52
Exxon Mobil,APAC,India,HR,Broadcasting & Cable,455000,92,463,280,2015,5059,33
Exxon Mobil,North America,Canada,HR,Broadcasting & Cable,275300,82,420,263,2016,8646,34
Exxon Mobil,APAC,Indonesia,HR,Broadcasting & Cable,408100,75,331,144,2017,6757,43
Exxon Mobil,North America,Canada,HR,Broadcasting & Cable,229700,72,306,218,2018,5094,48
Exxon Mobil,Europe,Switzerland,HR,Broadcasting & Cable,270500,92,391,82,2019,7224,52
Exxon Mobil,APAC,UAE,HR,Broadcasting & Cable,229200,90,90,69,2020,4729,72
Berkshire Hathaway,Europe,Switzerland,Consulting,Telecommunications services,341900,95,319,186,2015,6935,47
Berkshire Hathaway,North America,US,Consulting,Telecommunications services,396000,77,347,286,2016,9499,28
Berkshire Hathaway,Europe,Germany,Consulting,Telecommunications services,211400,92,196,265,2017,4637,56
Berkshire Hathaway,APAC,Taiwan,Consulting,Telecommunications services,475100,80,90,99,2018,5590,56
Berkshire Hathaway,APAC,Japan,Consulting,Telecommunications services,365800,89,212,272,2019,4147,49
Berkshire Hathaway,APAC,Indonesia,Consulting,Telecommunications services,218300,86,444,53,2020,4324,59
Berkshire Hathaway,APAC,UAE,Consulting,Software & Programming,203900,93,247,59,2015,9953,57
Berkshire Hathaway,APAC,Japan,Consulting,Software & Programming,166300,72,138,36,2016,7775,65
Berkshire Hathaway,Europe,Norway,Consulting,Software & Programming,136200,81,142,84,2017,4244,72
Berkshire Hathaway,APAC,India,Consulting,Software & Programming,104900,85,346,174,2018,7958,52
Berkshire Hathaway,Europe,France,Consulting,Software & Programming,359100,70,210,47,2019,2709,63
Berkshire Hathaway,Europe,Switzerland,Consulting,Software & Programming,399500,90,130,152,2020,8514,50
